time,VHMO,VTPK,VPED_cos,VPED_sin,WSPD_41m,WDIR_42m_cos,WDIR_42m_sin
28-Nov-2017 02:30:00,5.14,10.0,0.51354125205817,-0.858064905723645,18.88,0.0385622127817988,-0.999256201254399
28-Nov-2017 03:00:00,4.64,10.0,0.405141586779862,-0.914253955234264,14.87,0.0277471734217464,-0.99961497306068
28-Nov-2017 03:30:00,4.54,10.0,0.449318998615896,-0.893371388327838,15.99,-0.0104717841162462,-0.999945169365512
28-Nov-2017 04:00:00,4.21,10.53,0.67172058932299,-0.74080459628675,15.56,-0.0160563391347997,-0.99987108867773
28-Nov-2017 04:30:00,4.2,10.0,0.47101188121941,-0.882126866017668,18.87,0.122562241583007,-0.992460828918778
28-Nov-2017 05:00:00,4.1,10.53,0.51354125205817,-0.858064905723645,17.74,0.0310618635640869,-0.999517463895417
28-Nov-2017 05:30:00,3.8,10.0,0.634730513202267,-0.772733573497351,17.79,-0.046583426760803,-0.998914402915095
28-Nov-2017 06:00:00,4.19,10.0,0.47101188121941,-0.882126866017668,17.29,-0.120310105846879,-0.992736358975087
28-Nov-2017 06:30:00,4.54,10.53,0.51354125205817,-0.858064905723645,18.35,-0.0892419753651605,-0.996009974765777
28-Nov-2017 07:00:00,3.84,10.0,0.556295615500305,-0.830984469274328,12.06,0.703270634186415,-0.710922228581325
28-Nov-2017 07:30:00,3.69,10.0,0.51354125205817,-0.858064905723645,8.61,0.683783356561759,-0.729685083641659
28-Nov-2017 08:00:00,3.59,10.53,0.596224874965616,-0.802817475191114,11.41,0.693024453563198,-0.720914077240437
28-Nov-2017 08:30:00,3.42,10.0,0.51354125205817,-0.858064905723645,10.06,0.493790103568344,-0.86958112538047
28-Nov-2017 09:00:00,3.16,10.0,0.492423560103467,-0.8703556959399,10.01,0.566693876720417,-0.823928425342629
28-Nov-2017 09:30:00,2.77,10.0,0.492423560103467,-0.8703556959399,9.0,0.344642923174517,-0.938733857653874
28-Nov-2017 10:00:00,2.84,10.53,0.47101188121941,-0.882126866017668,7.36,0.301537959944496,-0.953454172319001
28-Nov-2017 10:30:00,2.85,9.09,0.47101188121941,-0.882126866017668,7.03,0.368935795459582,-0.929454882621317
28-Nov-2017 11:00:00,2.81,9.09,0.556295615500305,-0.830984469274328,9.22,-0.411196193780866,-0.911546866716204
28-Nov-2017 11:30:00,2.6,9.09,0.47101188121941,-0.882126866017668,9.44,-0.0312363117968644,-0.999512027354013
28-Nov-2017 12:00:00,2.68,9.09,0.51354125205817,-0.858064905723645,10.13,-0.0949770690839538,-0.995479460535586
28-Nov-2017 12:30:00,2.73,9.09,0.427357863387193,-0.904082549660778,8.51,0.322100468858457,-0.946705491671598
28-Nov-2017 13:00:00,2.52,7.14,0.38268343236509,-0.923879532511287,10.98,0.424357467855122,-0.905494748452794
28-Nov-2017 13:30:00,2.62,7.14,0.492423560103467,-0.8703556959399,10.17,0.0195464427448211,-0.999808950037968
28-Nov-2017 14:00:00,2.62,8.33,0.534352349389827,-0.845261833221856,8.86,-0.0026179908874176,-0.999996573055985
28-Nov-2017 14:30:00,2.53,8.33,0.47101188121941,-0.882126866017668,9.98,0.213712440793994,-0.976896613081381
28-Nov-2017 15:00:00,2.42,7.14,0.51354125205817,-0.858064905723645,11.17,0.157123963403168,-0.987578888051218
28-Nov-2017 15:30:00,2.41,7.69,0.449318998615896,-0.893371388327838,11.7,0.24412280216829,-0.96974432582073
28-Nov-2017 16:00:00,2.4,9.09,0.634730513202267,-0.772733573497351,10.07,0.298707681332486,-0.954344655306965
28-Nov-2017 16:30:00,2.41,8.33,0.534352349389827,-0.845261833221856,9.22,0.500453381281421,-0.865763485695714
28-Nov-2017 17:00:00,2.31,8.33,0.576432316169793,-0.817144898335129,9.13,0.467158405180956,-0.884173639320233
28-Nov-2017 17:30:00,2.19,7.69,0.47101188121941,-0.882126866017668,8.52,0.657638248985527,-0.753333879147387
28-Nov-2017 18:00:00,2.07,9.09,0.634730513202267,-0.772733573497351,7.27,0.76334522806547,-0.645990760607051
28-Nov-2017 18:30:00,2.15,7.69,0.596224874965616,-0.802817475191114,7.75,0.650509141939222,-0.759498424128383
28-Nov-2017 19:00:00,2.06,8.33,0.596224874965616,-0.802817475191114,7.77,0.607930297694605,-0.793990398647835
28-Nov-2017 19:30:00,2.0,7.69,0.634730513202267,-0.772733573497351,6.61,0.818651192576255,-0.574291062870976
28-Nov-2017 20:00:00,1.83,7.14,0.556295615500305,-0.830984469274328,7.62,0.698789925515699,-0.715326946226523
28-Nov-2017 20:30:00,1.85,8.33,0.615661475325658,-0.788010753606722,8.96,0.582974127942904,-0.81249071757726
28-Nov-2017 21:00:00,1.74,7.14,0.576432316169793,-0.817144898335129,6.43,0.439468903432369,-0.898257804261088
28-Nov-2017 21:30:00,1.82,7.14,0.47101188121941,-0.882126866017668,9.34,0.731472721648175,-0.681870704374819
28-Nov-2017 22:00:00,1.64,6.25,0.405141586779862,-0.914253955234264,4.17,0.655531982472857,-0.755167411873159
28-Nov-2017 22:30:00,1.66,8.33,0.756995055651756,-0.653420603990106,5.85,0.79122353296749,-0.611527040185831
28-Nov-2017 23:00:00,1.82,8.33,0.74080459628675,-0.67172058932299,3.24,0.628641963718689,-0.777694851115726
28-Nov-2017 23:30:00,1.64,7.69,0.634730513202267,-0.772733573497351,7.5,0.806031595764854,-0.591872508762456
29-Nov-2017 00:00:00,1.85,6.67,0.615661475325658,-0.788010753606722,5.73,0.748724377134086,-0.662881442706895
29-Nov-2017 00:30:00,1.63,7.69,0.707106781186548,-0.707106781186548,6.01,0.416915457314973,-0.908945268677849
29-Nov-2017 01:00:00,1.73,7.69,0.788010753606722,-0.615661475325658,7.41,0.732899222969209,-0.680337217099822
29-Nov-2017 01:30:00,1.65,8.33,0.941470544812038,-0.337095258423082,6.08,0.614147469589989,-0.789191285808589
29-Nov-2017 02:00:00,1.77,8.33,0.904082549660778,-0.427357863387193,7.26,0.685437198009469,-0.728131751529164
29-Nov-2017 02:30:00,1.68,5.88,0.634730513202267,-0.772733573497351,6.6,0.477312135512674,-0.878733819363026
29-Nov-2017 03:00:00,1.78,8.33,0.941470544812038,-0.337095258423082,6.94,0.618134041882823,-0.786072710546298
29-Nov-2017 03:30:00,1.78,7.14,0.904082549660778,-0.427357863387193,7.89,0.487554922135577,-0.87309231923169
29-Nov-2017 04:00:00,1.71,7.69,0.956813584057608,-0.290702193598252,6.65,0.546686665877615,-0.837337261413594
29-Nov-2017 04:30:00,1.8,8.33,0.963630453208623,-0.267238376078257,5.82,0.504678307080911,-0.863307480774924
29-Nov-2017 05:00:00,1.75,8.33,0.923879532511287,-0.38268343236509,6.97,0.738808303288413,-0.673915640857293
29-Nov-2017 05:30:00,1.84,8.33,0.975534543945857,-0.219846204352837,7.72,0.782933997460823,-0.622104778650683
29-Nov-2017 06:00:00,1.7,11.11,0.904082549660778,-0.427357863387193,8.78,0.916222925561562,-0.40066887909521
29-Nov-2017 06:30:00,1.77,8.33,0.914253955234264,-0.405141586779862,7.12,0.923545226472066,-0.383489523534424
29-Nov-2017 07:00:00,1.79,7.69,0.923879532511287,-0.38268343236509,5.97,0.95812289283811,-0.286357333098931
29-Nov-2017 07:30:00,1.69,11.11,0.831954122130483,-0.554844427447999,5.25,0.969187933090462,-0.24632245198487
29-Nov-2017 08:00:00,1.76,11.11,0.788010753606722,-0.615661475325658,5.2,0.968322202650286,0.249704048534459
29-Nov-2017 08:30:00,1.63,10.53,0.802817475191114,-0.596224874965616,6.03,0.974487715311938,-0.224440844558472
29-Nov-2017 09:00:00,1.69,10.0,0.802817475191114,-0.596224874965616,3.88,0.961501868856515,-0.27479839189018
29-Nov-2017 09:30:00,1.66,10.53,0.831954122130483,-0.554844427447999,6.12,0.985378176313234,-0.170381482695757
29-Nov-2017 10:00:00,1.47,10.53,0.772733573497351,-0.634730513202267,5.82,0.689745925064846,0.724051489092068
29-Nov-2017 10:30:00,1.48,10.53,0.788010753606722,-0.615661475325658,2.71,0.932071112458211,0.362275366704546
29-Nov-2017 11:00:00,1.48,10.0,0.845261833221856,-0.534352349389827,2.19,0.977929339830722,0.208935890402412
29-Nov-2017 11:30:00,1.48,8.33,0.831954122130483,-0.554844427447999,4.34,0.96381678594459,0.266565570041296
29-Nov-2017 12:00:00,1.39,11.11,0.845261833221856,-0.534352349389827,3.48,0.866199883944809,-0.499697669650359
29-Nov-2017 12:30:00,1.48,10.0,0.882126866017668,-0.47101188121941,2.94,0.435388228011366,-0.900242795533029
29-Nov-2017 13:00:00,1.61,10.53,0.8703556959399,-0.492423560103467,4.01,0.938673691818914,-0.344806757890634
29-Nov-2017 13:30:00,1.55,10.53,0.893371388327838,-0.449318998615896,3.91,0.877899414565724,-0.478845087585912
29-Nov-2017 14:00:00,1.45,8.33,0.858064905723645,-0.51354125205817,4.69,0.995429594202606,-0.0954982878675565
29-Nov-2017 14:30:00,1.49,9.09,0.893371388327838,-0.449318998615896,4.07,0.993047927683934,0.117710718809476
29-Nov-2017 15:00:00,1.4,7.69,0.904082549660778,-0.427357863387193,4.47,0.849340400263316,0.527845511945067
29-Nov-2017 15:30:00,1.65,10.0,0.923879532511287,-0.38268343236509,4.99,0.993432810379527,0.114417005997516
29-Nov-2017 16:00:00,1.52,10.0,0.923879532511287,-0.38268343236509,2.09,0.901757099480126,0.432243141689014
29-Nov-2017 16:30:00,1.48,10.53,0.882126866017668,-0.47101188121941,5.16,0.994169798273906,0.107825841986148
29-Nov-2017 17:00:00,1.61,10.0,0.904082549660778,-0.427357863387193,5.75,0.994702817117174,0.102792536787247
29-Nov-2017 17:30:00,1.45,11.11,0.858064905723645,-0.51354125205817,5.98,0.98893833496661,0.148327238339658
29-Nov-2017 18:00:00,1.46,11.11,0.831954122130483,-0.554844427447999,4.73,0.967841021031804,0.251562632376344
29-Nov-2017 18:30:00,1.52,10.53,0.963630453208623,-0.267238376078257,6.72,0.984868307661866,0.173304404338875
29-Nov-2017 19:00:00,1.43,11.11,0.893371388327838,-0.449318998615896,7.44,0.566837670726675,-0.823829506053988
29-Nov-2017 19:30:00,1.53,10.53,0.845261833221856,-0.534352349389827,1.26,0.687341091344909,-0.726334787924129
29-Nov-2017 20:00:00,1.54,10.0,0.923879532511287,-0.38268343236509,2.93,0.978652704312051,0.205521007059399
29-Nov-2017 20:30:00,1.53,10.0,0.8703556959399,-0.492423560103467,1.43,0.925275931887204,0.379294674191804
29-Nov-2017 21:00:00,1.41,11.11,0.8703556959399,-0.492423560103467,0.53,-0.80364917932578,-0.595103349485617
29-Nov-2017 21:30:00,1.4,10.53,0.8703556959399,-0.492423560103467,1.62,-0.909018020307777,-0.416756810089205
29-Nov-2017 22:00:00,1.31,10.53,0.858064905723645,-0.51354125205817,1.11,-0.926134141790662,-0.377194315187377
29-Nov-2017 22:30:00,1.38,9.09,0.858064905723645,-0.51354125205817,8.59,0.618134041882823,-0.786072710546298
29-Nov-2017 23:00:00,1.35,10.53,0.858064905723645,-0.51354125205817,2.56,-0.0205934293200696,-0.999787932848181
29-Nov-2017 23:30:00,1.27,10.53,0.845261833221856,-0.534352349389827,2.52,-0.888937213871859,-0.458029070904606
30-Nov-2017 00:00:00,1.38,10.0,0.904082549660778,-0.427357863387193,2.56,-0.567700072006838,-0.823235463426735
30-Nov-2017 00:30:00,1.26,8.33,0.831954122130483,-0.554844427447999,3.11,0.253420288991158,-0.967356272077479
30-Nov-2017 01:00:00,1.2,9.09,0.882126866017668,-0.47101188121941,3.06,-0.481753674101715,-0.876306680043863
30-Nov-2017 01:30:00,1.34,10.53,0.756995055651756,-0.653420603990106,1.63,-0.194747951489537,-0.980853320018151
30-Nov-2017 02:00:00,1.4,9.09,0.8703556959399,-0.492423560103467,2.08,0.752989437315787,0.658032603516614
30-Nov-2017 02:30:00,1.51,9.09,0.8703556959399,-0.492423560103467,2.65,0.648651397110924,0.761085648942382
30-Nov-2017 03:00:00,1.56,7.69,0.8703556959399,-0.492423560103467,3.31,0.392818680210599,-0.919615944010109
30-Nov-2017 03:30:00,1.46,8.33,0.8703556959399,-0.492423560103467,3.82,0.620463642291753,-0.784235212544076
30-Nov-2017 04:00:00,1.56,8.33,0.914253955234264,-0.405141586779862,4.78,0.120483369194256,-0.99271534578025
30-Nov-2017 04:30:00,1.66,8.33,0.882126866017668,-0.47101188121941,5.22,-0.121522872020996,-0.992588631597082
30-Nov-2017 05:00:00,1.59,7.14,0.802817475191114,-0.596224874965616,4.51,0.149362770623538,-0.988782464828164
30-Nov-2017 05:30:00,1.6,9.09,0.923879532511287,-0.38268343236509,4.78,0.0714974443326863,-0.997440782930944
30-Nov-2017 06:00:00,1.85,7.14,0.831954122130483,-0.554844427447999,7.67,0.913474454792767,-0.406896080641062
30-Nov-2017 06:30:00,1.73,7.14,0.831954122130483,-0.554844427447999,8.93,0.606959801961897,-0.794732532870257
30-Nov-2017 07:00:00,1.69,8.33,0.893371388327838,-0.449318998615896,5.4,0.308020881064551,-0.951379596600756
30-Nov-2017 07:30:00,1.73,10.0,0.8703556959399,-0.492423560103467,3.23,0.460199784783851,-0.887815385136402
30-Nov-2017 08:00:00,1.67,7.14,0.845261833221856,-0.534352349389827,2.74,0.282508884415882,-0.959264682048752
30-Nov-2017 08:30:00,1.65,8.33,0.882126866017668,-0.47101188121941,4.7,-0.242260577956896,-0.970211220491698
30-Nov-2017 09:00:00,1.75,9.09,0.831954122130483,-0.554844427447999,3.34,0.531102845815556,-0.847307362865812
30-Nov-2017 09:30:00,1.53,9.09,0.817144898335129,-0.576432316169793,7.0,0.918584396812554,0.395224880204317
30-Nov-2017 10:00:00,1.49,9.09,0.8703556959399,-0.492423560103467,4.96,0.908143173825081,0.418659737537428
30-Nov-2017 10:30:00,1.54,9.09,0.845261833221856,-0.534352349389827,4.05,0.653684805298929,0.756766922718813
30-Nov-2017 11:00:00,1.51,9.09,0.904082549660778,-0.427357863387193,2.95,0.364064146030641,0.9313738763649
30-Nov-2017 11:30:00,1.53,8.33,0.831954122130483,-0.554844427447999,1.13,0.467004080654855,-0.884255160376073
30-Nov-2017 12:00:00,1.48,7.69,0.802817475191114,-0.596224874965616,4.15,-0.250548973879778,-0.968103926078079
30-Nov-2017 12:30:00,1.51,9.09,0.831954122130483,-0.554844427447999,2.74,-0.50919163582028,-0.860653169407205
30-Nov-2017 13:00:00,1.49,7.69,0.756995055651756,-0.653420603990106,3.5,-0.931500901980512,-0.363739013042995
30-Nov-2017 13:30:00,1.48,8.33,0.772733573497351,-0.634730513202267,2.4,-0.988912431917555,0.148499838380072
30-Nov-2017 14:00:00,1.47,7.69,0.788010753606722,-0.615661475325658,1.99,-0.908653985299747,-0.417549919170017
30-Nov-2017 14:30:00,1.51,8.33,0.831954122130483,-0.554844427447999,2.44,-0.546686665877615,-0.837337261413594
30-Nov-2017 15:00:00,1.6,8.33,0.831954122130483,-0.554844427447999,2.94,-0.642653899919513,-0.766156619052685
30-Nov-2017 15:30:00,1.57,7.69,0.756995055651756,-0.653420603990106,2.41,0.356411878713251,-0.934328942456612
30-Nov-2017 16:00:00,1.6,7.69,0.845261833221856,-0.534352349389827,4.83,0.714228407530649,-0.699912695895876
30-Nov-2017 16:30:00,1.62,8.33,0.858064905723645,-0.51354125205817,1.24,0.748955720789002,-0.662620048215738
30-Nov-2017 17:00:00,1.53,9.09,0.8703556959399,-0.492423560103467,2.41,0.763006883471911,0.646390358664547
30-Nov-2017 17:30:00,1.61,8.33,0.858064905723645,-0.51354125205817,2.61,0.333971376125621,0.94258321644763
30-Nov-2017 18:00:00,1.68,8.33,0.8703556959399,-0.492423560103467,1.67,0.106264071336233,0.994337944133205
30-Nov-2017 18:30:00,1.81,7.69,0.831954122130483,-0.554844427447999,2.33,-0.124467402546069,0.992223697410737
30-Nov-2017 19:00:00,1.81,9.09,0.802817475191114,-0.596224874965616,2.22,-0.278991106039229,0.960293685676943
30-Nov-2017 19:30:00,1.85,10.0,0.882126866017668,-0.47101188121941,6.5,-0.294040325232304,0.95579301479833
30-Nov-2017 20:00:00,1.73,8.33,0.831954122130483,-0.554844427447999,5.26,-0.413898993841435,0.910322812466571
30-Nov-2017 20:30:00,1.93,10.0,0.858064905723645,-0.51354125205817,3.64,-0.243953546137066,0.969786918517233
30-Nov-2017 21:00:00,1.69,9.09,0.831954122130483,-0.554844427447999,2.93,-0.119790293836729,0.992799217114171
30-Nov-2017 21:30:00,1.83,10.0,0.788010753606722,-0.615661475325658,4.05,-0.335944783873564,0.941881681628932
30-Nov-2017 22:00:00,1.65,10.0,0.817144898335129,-0.576432316169793,5.02,-0.30984682998376,0.950786485994103
30-Nov-2017 22:30:00,1.74,10.0,0.845261833221856,-0.534352349389827,6.99,-0.56410263697021,0.825704677813596
30-Nov-2017 23:00:00,1.65,10.53,0.802817475191114,-0.596224874965616,5.29,-0.198854819736199,0.980028959096456
30-Nov-2017 23:30:00,1.73,10.0,0.817144898335129,-0.576432316169793,4.3,-0.353148290684848,0.935567359833791
01-Dec-2017 00:00:00,1.55,10.53,0.831954122130483,-0.554844427447999,5.75,-0.343003999423668,0.939333942950732
01-Dec-2017 00:30:00,1.59,10.0,0.831954122130483,-0.554844427447999,6.46,-0.0158818284652041,0.999873875808645
01-Dec-2017 01:00:00,1.54,10.0,0.817144898335129,-0.576432316169793,9.4,0.316145823973806,0.948710608132914
01-Dec-2017 01:30:00,1.73,10.0,0.756995055651756,-0.653420603990106,8.72,0.388319916157409,0.921524629467657
01-Dec-2017 02:00:00,1.7,10.0,0.831954122130483,-0.554844427447999,7.24,0.452434709311783,0.891797529605214
01-Dec-2017 02:30:00,1.71,9.09,0.845261833221856,-0.534352349389827,6.78,0.600838856910495,0.799370169587588
01-Dec-2017 03:00:00,1.89,8.33,0.8703556959399,-0.492423560103467,9.21,0.653552714598694,0.756881000713241
01-Dec-2017 03:30:00,1.73,9.09,0.831954122130483,-0.554844427447999,7.53,0.65474081371734,0.75585346916764
01-Dec-2017 04:00:00,1.75,10.0,0.893371388327838,-0.449318998615896,6.63,0.537593974758933,0.843203841489643
01-Dec-2017 04:30:00,1.63,10.0,0.858064905723645,-0.51354125205817,8.85,0.573147450738609,0.819452255907465
01-Dec-2017 05:00:00,1.7,10.0,0.932953534825489,-0.359996808120052,4.64,0.614973571876864,0.788547719477402
01-Dec-2017 05:30:00,1.74,9.09,0.904082549660778,-0.427357863387193,7.45,0.743261599480127,0.669000892927837
01-Dec-2017 06:00:00,1.58,10.0,0.882126866017668,-0.47101188121941,7.0,0.815026679676439,0.5794234301576
01-Dec-2017 06:30:00,1.71,10.53,0.893371388327838,-0.449318998615896,6.06,0.8703556959399,0.492423560103467
01-Dec-2017 07:00:00,1.62,11.11,0.932953534825489,-0.359996808120052,5.12,0.986515089986812,-0.163670330934814
01-Dec-2017 07:30:00,1.79,10.53,0.882126866017668,-0.47101188121941,4.69,0.552664477716722,0.833403848725276
01-Dec-2017 08:00:00,1.79,11.11,0.893371388327838,-0.449318998615896,6.8,0.965199301866,0.261515406195097
01-Dec-2017 08:30:00,1.78,10.53,0.858064905723645,-0.51354125205817,6.29,0.768171791674164,0.640243780505602
01-Dec-2017 09:00:00,1.72,9.09,0.858064905723645,-0.51354125205817,6.15,0.615936505455662,0.787795799206284
01-Dec-2017 09:30:00,1.68,11.11,0.817144898335129,-0.576432316169793,6.05,0.79747863702326,0.603347183213383
01-Dec-2017 10:00:00,1.69,10.53,0.8703556959399,-0.492423560103467,7.41,0.842076058772692,0.539358796388683
01-Dec-2017 10:30:00,1.59,8.33,0.845261833221856,-0.534352349389827,6.78,0.858959896930664,0.512042864870571
01-Dec-2017 11:00:00,1.75,10.0,0.904082549660778,-0.427357863387193,8.7,0.986657543639738,0.162809371900999
01-Dec-2017 11:30:00,1.66,10.0,0.858064905723645,-0.51354125205817,6.48,0.839714653571433,0.543027900367382
01-Dec-2017 12:00:00,1.57,8.33,0.831954122130483,-0.554844427447999,6.74,0.780212108936684,0.625515039842027
01-Dec-2017 12:30:00,1.58,10.0,0.914253955234264,-0.405141586779862,5.36,0.833693108914707,0.552228032743839
01-Dec-2017 13:00:00,1.62,10.0,0.858064905723645,-0.51354125205817,5.09,0.855906267671133,0.517130990138157
01-Dec-2017 13:30:00,1.67,8.33,0.8703556959399,-0.492423560103467,8.78,0.857885593737117,0.51384074192138
01-Dec-2017 14:00:00,1.72,7.14,0.845261833221856,-0.534352349389827,9.49,0.902359745552553,0.43098363032293
01-Dec-2017 14:30:00,1.55,10.53,0.882126866017668,-0.47101188121941,7.24,0.999144619181281,0.0413525085223672
01-Dec-2017 15:00:00,1.57,7.69,0.831954122130483,-0.554844427447999,5.22,0.895245648324812,0.445572922376896
01-Dec-2017 15:30:00,1.47,7.69,0.8703556959399,-0.492423560103467,4.96,0.752184937064111,0.658952062333717
01-Dec-2017 16:00:00,1.61,7.14,0.845261833221856,-0.534352349389827,6.74,0.810143969390314,0.586230968868505
01-Dec-2017 16:30:00,1.57,10.0,0.904082549660778,-0.427357863387193,5.97,0.672883413281287,0.739748546555466
01-Dec-2017 17:00:00,1.61,7.69,0.8703556959399,-0.492423560103467,4.97,0.648119901063131,0.761538307536737
01-Dec-2017 17:30:00,1.59,10.53,0.941470544812038,-0.337095258423082,6.79,0.942757954235996,0.333477794950067
01-Dec-2017 18:00:00,1.6,10.0,0.932953534825489,-0.359996808120052,6.76,0.726214813210745,0.687467850210672
01-Dec-2017 18:30:00,1.5,8.33,0.956813584057608,-0.290702193598252,1.86,0.515337251358818,0.856987466280539
01-Dec-2017 19:00:00,1.56,10.0,0.969872015284747,-0.243615011786023,5.06,0.969872015284747,0.243615011786022
01-Dec-2017 19:30:00,1.57,7.14,0.956813584057608,-0.290702193598252,5.81,0.820451338314239,0.571716364518608
01-Dec-2017 20:00:00,1.35,7.69,0.956813584057608,-0.290702193598252,4.71,0.952767550770937,0.303700500819394
01-Dec-2017 20:30:00,1.43,8.33,0.956813584057608,-0.290702193598252,3.73,0.822938103530372,0.568131039248724
01-Dec-2017 21:00:00,1.44,10.0,0.904082549660778,-0.427357863387193,3.68,0.935813675838491,0.352495055445678
01-Dec-2017 21:30:00,1.44,8.33,0.923879532511287,-0.38268343236509,3.57,0.726094816375592,0.687594588134967
